Id,Name,BvD,Country_Id,TURN,P/L_bef_tax,Net_inc,CF,TASS,EC,Ratio,Prof_marg,ROE,ROCE,Solvency,EM,point,Cluster
EASIN_314,"C-ASTRAL, PROIZVODNJA ZRACNIH IN VESOLJSKIH PLOVIL D.O.O.",SI2352931,SI,3.3827372657613304,-0.05528152883246129,-0.0518521958185323,2.401400540781544,3.714329759745233,3.5160062303860475,0.5362668288425063,0.24844434145856684,0.03917138273873954,0.03952719974683155,1.1097782314224205,1.3617278360175928,"(45.8885557, 13.9048561, 0.0)",8
EASIN_315,C-BUILDINGS,BE0464205376,BE,3.8547916940539855,-0.05544054665718914,-0.052012337944926434,2.6857417386022635,3.788239097382168,3.114610984232173,-0.3668798578104214,0.11033107358492986,0.06763074840976796,0.03952719974683155,-0.15878717523141309,1.7558748556724915,"(50.9303735, 5.3378043, 0.0)",32
EASIN_316,CABINAIR SERVICES,GBML7303783,GB,3.4643404846276673,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.1139433523068367,"(51.9803536, -0.2289056, 0.0)",0
EASIN_317,"CAETANO AERONAUTIC, S.A.",PT510382100,PT,3.980321586008756,-0.0642753899192741,-0.06249336401030776,0.0,4.021891873919109,3.0017337128090005,-0.2612645031493594,-0.8000618496978862,-1.9896063437013958,-0.45855969011818787,-0.5093276635501314,2.089905111439398,"(41.1300103, -8.6058415, 0.0)",-1
EASIN_318,CALC 27 - AIRCRAFT LIMITED,IE580162,IE,3.5742628297070267,-0.05400470923979364,-0.05084164377956245,3.2430380486862944,4.577997033811073,2.863322860120456,-0.3073019654375146,0.49758113656181546,0.5842013276245981,0.03952719974683155,-0.7383073301686246,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_319,CALEDONIAN AIRBORNE SYSTEMS LIMITED,GB02207626,GB,2.8756399370041685,-0.05564633443036634,-0.05224426792108345,1.9030899869919435,3.2643455070500926,3.044539760392411,-0.11502785823404275,0.24000655338911633,0.03475907798354133,0.03952719974683155,1.0168022564091295,1.0413926851582251,"(51.5073219, -0.1276474, 0.0)",0
EASIN_320,CAMERON BALLOONS LIMITED,GB01006715,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.734799829588847,2.2600713879850747,-0.28157514827648666,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.6958813998227539,1.7781512503836436,"(51.4538022, -2.5972985, 0.0)",0
EASIN_321,CANOPUS AVIATION NO. 4  DESIGNATED ACTIVITY COMPANY,IE655188,IE,3.3585059114902354,-0.055005586136610045,-0.05149325656971787,2.949390006644913,4.5229004594615825,2.2355284469075487,-0.39531476098839957,0.3736788801735689,1.204681683824346,0.05566486605594339,-0.7810341536375155,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_322,CAPITAL MSN 4033 II LIMITED,IE615513,IE,3.4470028984661623,-0.05486995328610689,-0.05110670660945618,3.176958980586908,4.334634669496352,2.885361220031512,-0.40073093302230023,0.35946786868817854,0.2894593699773578,0.03952719974683155,-0.6895626442393263,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_323,CARGOLIFTER AKTIENGESELLSCHAFT,DE2011089406,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,0.6020599913279624,"(52.5170365, 13.3888599, 0.0)",29
EASIN_324,CASTLEDON LTD,GB03384711,GB,4.928513628420855,-0.07197840042888445,-0.057981773759824856,3.5233562066547925,5.150710399135644,5.093705284908158,0.7678081832917576,-0.1396939097361557,-0.029439956204592575,-0.0498841946685178,1.8424529859769947,2.866877814337499,"(51.5388241, 0.7128137, 0.0)",0
EASIN_325,CAV ADVANCED TECHNOLOGIES LIMITED,GB06714060,GB,3.238297067875394,-0.05958436408980283,-0.05602693538935859,0.0,4.003158833950862,3.9822712330395684,5.274063315497069,-2.0319789078376576,-0.09154314563400734,-0.13377098259966672,2.0711317594724674,1.1139433523068367,"(54.8518781, -1.8333741, 0.0)",-1
EASIN_326,CAV ICE PROTECTION LIMITED,GB06714461,GB,4.201997619583105,-0.04725580567855033,-0.04065329125552212,3.517855418930029,4.413618241686993,4.241098009403334,-0.06492826692046205,0.5513165237409475,0.11704856166798788,0.1338816631217287,1.2262238700312993,1.9242792860618816,"(54.8518781, -1.8333741, 0.0)",-1
EASIN_327,CELTAGO FUNDING LIMITED,IE568690,IE,5.067119232342068,-0.004905617357650705,0.0001498181212442799,4.958148022795772,5.93371500496407,4.898072152444063,-0.4047930620477257,0.4558362903234815,0.1531191530417332,0.07761790761158201,-0.5192571366098032,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_328,CENTRAIR,FR344393244,FR,3.9744656357372423,-0.058695735069264905,-0.05885979438384785,0.0,3.9657659641826863,3.648067129448935,-0.15971127751372285,-0.24938515463901206,-0.15188141316134282,-0.17157092170209082,0.6512171119393932,1.919078092376074,"(46.633292, 1.062694, 0.0)",-1
EASIN_329,CERTO AEROSPACE TECHNOLOGIES LIMITED,GB06455570,GB,3.11293997608408,-0.06043557715158127,-0.055447110448966046,0.0,3.636287252098513,3.540079088804173,0.3114956894356307,-3.349606128998689,-0.31348207482047713,-0.4216320573027427,1.6146768918505827,1.1139433523068367,"(51.2294852, -2.319846671158359, 0.0)",0
EASIN_330,CESIUM FUNDING LIMITED,IE622914,IE,5.097937206623388,-0.061155834357701486,-0.05825235873200804,4.966700087640098,6.016260526631237,0.0,-0.40614710505620083,0.0010839227909919267,0.0709951307856066,0.05551948167478023,-0.8427172438566891,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_331,CESSNA DUESSELDORF CITATION SERVICE CENTER GMBH,DE5050033162,DE,5.026116337864634,-0.033912339385946615,-0.05228292291710962,2.482873583608754,4.763854590622294,3.926136571067449,-0.2544942881069836,0.23734198873560566,0.6135431542466661,0.6950653744115637,-0.3591819951629722,2.173186268412274,"(51.2254018, 6.7763137, 0.0)",39
EASIN_332,CH7 HELICOPTERS HELI-SPORT - S.R.L. IN FORMA ABBREVIATA CH7 HELI-SPORT - S.R.L.,IT07225270011,IT,3.2511513431753545,-0.055711812358195445,-0.05238232147831977,1.380211241711606,3.1577588860468637,2.5010592622177517,-0.2192891698866296,0.09034683868359973,0.0695059779307272,0.03952719974683155,-0.13471572538978446,0.9030899869919435,"(45.0677551, 7.6824892, 0.0)",20
EASIN_333,CHAMBAL AVIATION LEASING LIMITED,IE601785,IE,3.5678494505731067,-0.06454197862543548,-0.0614607234021801,3.255995726722402,4.522757125797883,0.0,-0.41562540611552695,-2.2029551397712597,0.0709951307856066,0.03952719974683155,-0.9353923257469597,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_334,CHAUDRONNERIE INDUSTRIELLE DU MIDI,FR700801814,FR,3.9048236998009442,-0.057058786873537146,-0.05391747703478763,0.0,3.8628466599829387,3.389343311252078,-0.15294106247134706,-0.10683094567619064,-0.11923035797287608,-0.10091411245679036,0.21462119043685243,1.7558748556724915,"(43.6479976, 1.3225828, 0.0)",25
EASIN_335,CIRRUS SALES & SERVICE B.V.,NL51302136,NL,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.677241845946654,3.280805928393667,-0.2192891698866296,0.11033107358492986,0.0709951307856066,0.03952719974683155,0.41080350664612636,0.6989700043360189,"(53.1346105, 6.5633884, 0.0)",-1
EASIN_336,CLARO PRECISION ENGINEERING LIMITED,GB01374225,GB,3.746322765089953,-0.0564881935024549,-0.053298997098368925,1.9084850188786497,3.698187569866122,2.8432327780980096,-0.26397258916630967,-0.07530026394298092,-0.23075136066051075,-0.07285492689229861,-0.3766337962981531,1.6901960800285136,"(53.6531915, -2.6294313, 0.0)",17
EASIN_337,CLSEC HOLDINGS 20 DESIGNATED ACTIVITY COMPANY,IE668345,IE,4.66655541812069,-0.1876591909235428,-0.1817274603241716,3.4800069429571505,5.68952639593759,0.0,-0.3208423955222661,-2.656375224976994,0.0709951307856066,0.04476103746870566,-1.188744335330102,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_338,CMA INDUSTRY,FR334992427,FR,3.7762652182681093,-0.054275974940799956,-0.05038882811182732,2.7315887651867388,3.700617195682057,3.4344092075875,-0.006704417556030468,0.284415964280961,0.13403593497550098,0.12443167834612266,0.8335583444897309,1.7558748556724915,"(42.8458016, 1.6067586, 0.0)",-1
EASIN_339,CMIG AIRCRAFT LEASING NINE IRELAND LIMITED,IE602758,IE,2.7371926427047373,-0.08994273762828538,-0.08770746570394904,2.8767949762007006,4.483144932872129,0.0,-0.39396071797992444,0.11033107358492986,0.0709951307856066,-0.3941544092629037,-1.4706811916001783,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_340,CNIM AIR SPACE,FR812698074,FR,3.8953120244757873,-0.06044025414642621,-0.053298997098368925,0.0,4.1063269118219665,3.11293997608408,-0.301885793403614,-0.5185061846435908,-0.8417452616365825,-0.47091736251705724,-0.4909731830458895,1.7403626894942439,"(43.4381888, 1.5967912, 0.0)",25
EASIN_341,COLLINS AEROSPACE,GBML168658,GB,5.077905443474125,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,2.954724790979063,"(54.1775283, -6.337506, 0.0)",-1
EASIN_342,COMCO IKARUS GMBH,DE8210053592,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.295127085252191,2.2695129442179165,-0.2924074923442879,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.514141953518457,1.3010299956639813,"(48.0293695, 9.3767852, 0.0)",31
EASIN_343,COMET ELETTROMECCANICA S.R.L.,IT03815361005,IT,3.5496162395190853,-0.05406083317793288,-0.05082507735269409,2.6655809910179533,3.5577477416414682,3.3866772839608377,0.15578074346098808,0.5091275833936951,0.1704374492058862,0.17618851804021107,1.2325426256147272,1.6901960800285136,"(41.8002891, 12.6004706, 0.0)",23
EASIN_344,COMPANIA ESPANOLA DE SISTEMAS AERONAUTICOS SA,ESA79141479,ES,4.92710847536309,-0.02462850461874775,-0.037814910118743404,3.801815168581437,4.961297670447732,4.584048388485243,-0.1691895785730489,0.39144264453030664,0.19294020345739704,0.16339469249785213,0.4658669481588522,2.503790683057181,"(40.3081807, -3.7302679, 0.0)",4
EASIN_345,"COMPANIA ESPANOLA DE TECNICA AERONAUTICA, SA",ESA28102341,ES,3.4149733479708178,-0.05550602458501824,-0.05217800221361001,1.8750612633917,3.5673793076509788,3.3332456989619628,-0.13533850336117004,0.1516318257143454,0.03442815512690147,0.024552608487025077,0.9581280974201595,0.8450980400142568,"(40.4167047, -3.7035825, 0.0)",4
EASIN_346,COMPASS SHIPPING 85 CORPORATION LIMITED,IE662238,IE,3.681874122128647,-0.04694244702393959,-0.04198964968956968,2.780677274433368,5.3372755208539155,3.371806458507416,3.7304542858353944,1.792115464059088,0.889422509065434,0.03952719974683155,-0.7638832456253551,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_347,COMPO FACTORY TOLEDO SL,ESB45594439,ES,3.359835482339888,-0.06083312171340087,-0.05695465529398665,0.0,3.0565237240791006,2.130333768495006,-0.3073019654375146,-2.0453017311052113,-8.883501600841955,-2.906687284524802,-0.4434320696086727,1.7481880270062005,"(39.8560679, -4.0239568, 0.0)",4
EASIN_348,COMPONENTES AERONAUTICOS COASA SA,ESA32257123,ES,4.368565785360332,-0.06774572009421695,-0.06644169574726648,0.0,4.355259905527379,3.723044991643445,-0.3140721804798904,-0.4438983743452918,-0.5316705449650284,-0.4976680886510804,-0.09469694002807665,2.45178643552429,"(42.2964763, -7.8723141, 0.0)",-1
EASIN_349,COMPOSIT AIRPLANES SPOL. S R. O.,CZ25951009,CZ,3.5972562829251418,-0.0545893335954107,-0.05163683226924364,2.8627275283179747,3.5986810989071634,3.5542468081661105,0.8829018390121456,0.33326631626199016,0.08130889315088241,0.09099327067859363,1.920083411716247,1.8195439355418688,"(50.0018735, 16.2229788, 0.0)",-1
EASIN_350,COMPOSITES GUIMAR SL,ESB45432747,ES,4.033182413729195,-0.05302721731720192,-0.049648861045040654,2.8169038393756605,3.874713688757779,3.8311015645013593,0.46856467841874855,0.2861923407166348,0.09807565122063559,0.1130916966153954,1.9251985948075934,1.8808135922807914,"(39.6970824, -3.5020102, 0.0)",-1
EASIN_351,COMPOSITEX S.R.L.,IT02695290243,IT,3.6080979463252794,-0.05553408655408786,-0.05221665720963618,2.2764618041732443,3.668944734457734,3.1486026548060932,-0.06357422391198692,0.10455785016899005,0.04645168558481658,0.014084933043276857,0.1111139561178489,1.4771212547196624,"(45.63485905, 11.40635425660249, 0.0)",-1
EASIN_352,CONSOLITE TECHNOLOGY LIMITED,GB01530246,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.4835872969688944,3.3531465462139796,0.09214072206265576,0.11033107358492986,0.0709951307856066,0.03952719974683155,1.432335659300245,1.3979400086720377,"(51.3813864, -2.3596963, 0.0)",0
EASIN_353,CONSTITUTION AIRCRAFT LEASING (IRELAND) 10 LIMITED,IE577120,IE,3.345765693114488,-0.05577729028602456,-0.05242097647434594,2.780677274433368,4.792916728226602,3.04766419460156,-0.037847406750959,0.0539311217522871,0.007513096120192407,0.053484100338495856,-0.7422189407678892,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_354,CONSTRUCTION STRUCTURES AERONAUTIQUES,FR421198656,FR,3.2940250940953226,-0.06134759114634388,-0.05803147304042993,0.0,3.452859335795852,0.0,-0.3330287825985425,-2.6341705195310716,0.0709951307856066,-3.1800099211115613,-1.7742823527277205,1.7558748556724915,"(44.5007939, 0.164274, 0.0)",-1
EASIN_355,CONTINENTAL AEROSPACE TECHNOLOGIES GMBH,DE2012362486,DE,4.611755162180081,-0.06297518535238177,-0.06868920765907374,0.0,4.750199727829182,4.132291715966803,0.029854743672798688,-0.12503880414184695,-0.12331173987143443,-0.05017496343084415,-0.0712272764324886,2.2695129442179165,"(50.788074, 12.611687, 0.0)",-1
EASIN_356,CORPORATE AIR SERVICE SOCIETA' A RESPONSABILITA' LIMITATA,IT01924930975,IT,3.6651117370750512,-0.03978196791634187,-0.038604576466135146,3.398981066658131,3.7816835845073506,3.534660575828444,-0.07576061098826328,3.3317897396793437,1.1052945192135062,1.3504581646951326,0.9069762665066984,1.0413926851582251,"(43.7698712, 11.2555757, 0.0)",-1
EASIN_357,CORSE COMPOSITES AERONAUTIQUES,FR325396471,FR,4.791016583854361,-0.06266182669777103,-0.06471878735295722,0.0,5.057411232900185,4.6180167007954624,0.0027738835032956478,-0.06375381711110131,-0.03760272000170926,-0.03171114702312159,0.29766769239047147,1.7558748556724915,"(41.9263991, 8.7376029, 0.0)",-1
EASIN_358,COSTRUZIONI AERONAUTICHE TECNAM S.P.A.,IT05799360630,IT,4.918371134693579,-0.0016130129868154389,-0.011176095714423318,4.222013750171359,5.221750587970763,4.772461069413484,-0.24095385802223207,0.6623400509705593,0.21720787961098717,0.17226313974880547,0.272994456302802,2.294466226161593,"(40.77431, 14.462036, 0.0)",2
EASIN_359,CRANFIELD AEROSPACE SOLUTIONS LIMITED,GB02415720,GB,4.09715314984596,-0.05614677287877454,-0.04868248614438642,2.94546858513182,3.773274348337454,2.8543060418010806,-0.27345089022563573,0.015739028385300675,-0.11095728655687945,-0.006850417844219578,-0.434405275918062,1.8920946026904804,"(52.1363806, -0.4675041, 0.0)",0
EASIN_360,CREON,FR817412034,FR,3.425697213362591,-0.05737214552814789,-0.06986542396672718,0.0,4.704999393282745,3.752739693935328,-0.05274187984418568,-0.5171739023168355,-0.06396624091401855,0.010595707895360785,-0.46058297762083317,1.7558748556724915,"(48.8588897, 2.3200410217200766, 0.0)",12
EASIN_361,CREOTECH INSTRUMENTS S.A.,PL141246690,PL,4.0175758683910745,-0.05548263961079356,-0.05179145225334832,2.802089257881733,4.054114900510585,3.6516656039229356,-0.2896994063273376,0.07125079200010653,0.018323242770428013,0.016701851904213912,0.39455527800302703,2.0755469613925306,"(52.0747377, 21.0270885, 0.0)",26
EASIN_362,CREUZET AERONAUTIQUE,FR727050080,FR,5.096009221298735,-0.04133005321001584,-0.022275601716223354,4.203168922875464,5.125435719321741,4.897043975757265,-0.20168661077645259,0.1516318257143454,0.044576456063857336,0.0369102808858945,0.9818986541387679,1.7558748556724915,"(44.5007939, 0.164274, 0.0)",-1
EASIN_363,CREUZET POLSKA SP. Z O.O.,PL691749040,PL,3.7884512070234555,-0.06371882753272666,-0.061847273362441786,0.0,4.241571382089168,2.550228353055094,-0.39666880399687476,-1.1819827833677505,-5.2696033910968625,-3.8035635319203958,-0.7352983989384209,2.2227164711475833,"(50.0374531, 22.0047174, 0.0)",16
EASIN_364,CRIANZA EUROPE LIMITED,IE611986,IE,2.484299839346786,-0.05451917867273665,-0.05091895377161479,2.780677274433368,4.062920263732663,2.439332693830263,-0.41427136310705176,4.059215890087759,1.108493440161025,0.03952719974683155,-0.7250680327557287,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_365,CRIZANT CONCEPT SL,ESB38961009,ES,2.598790506763115,-0.05655834842512895,-0.053326607809816184,2.0253058652647704,3.8116420214531512,3.397418542351348,0.15984287248641346,-1.758861030852813,-0.06959192947689626,-0.052937266672944364,0.3626606069628691,1.3617278360175928,"(28.5232609, -16.3407638, 0.0)",-1
EASIN_366,CTT SYSTEMS AB,SE5564307741,SE,4.249418507235988,-0.046540225467275056,-0.04376225736448402,3.450557009418329,4.560468570980125,4.372119981938335,0.25056375405424874,0.5366614181466388,0.09410457694095721,0.12094245319820658,1.1537086273833927,1.8864907251724818,"(58.7545409, 17.0120656, 0.0)",-1
EASIN_367,CYCLONE POLSKA SP. Z O.O.,PL360278096,PL,2.9894498176666917,-0.0569886319508631,-0.05383464490044584,2.780677274433368,3.481012420956573,0.0,-0.372296029844322,-1.1122600082675544,0.0709951307856066,0.03952719974683155,-1.6358715161383555,1.3979400086720377,"(50.943493200000006, 22.208352670460982, 0.0)",-1
EASIN_368,D M PEODUCTION DANIEL MIKOLAJEWSKI P P U H,PL362449679,PL,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.5563025007672873,"(50.2096211, 19.132165997410812, 0.0)",27
EASIN_369,"D-ORBIT UK, LTD",GB11832960,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.8305886686851442,0.0,0.04610325977450055,0.11033107358492986,0.0709951307856066,0.03952719974683155,-1.1415041150159055,1.146128035678238,"(51.5073219, -0.1276474, 0.0)",0
EASIN_370,DAE 39421 IRELAND LIMITED,IE664189,IE,3.5968169359155904,-0.05156799492558175,-0.04805848406567826,3.3857849588433355,4.4897335437824095,0.0,-0.4129173200985766,1.0598042784525692,0.0709951307856066,0.11047477775445835,-1.115928199559175,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_371,DAE 39422 IRELAND LIMITED,IE664190,IE,3.6062738531699883,-0.05193747751833173,-0.0484395118836505,3.374381698050882,4.493625323233193,0.0,-0.41156327709010143,0.951445315876468,0.0709951307856066,0.11134708404143738,-1.1204415964044803,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_372,DAE LEASING (IRELAND) 31 LIMITED,IE604579,IE,2.8260748027008264,-0.08100032348476686,-0.07865115234924651,2.780677274433368,4.7326831930105575,0.0,-0.39396071797992444,0.11033107358492986,0.0709951307856066,-0.22841621473689017,-1.846797595375627,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_373,DAERO AVIATION 1 LIMITED,IE659532,IE,3.5864747785713966,-0.05166621181732541,-0.04816340476917786,3.450864692379766,4.934755921635786,4.5108264061875145,-0.41427136310705176,1.0602483725614875,0.031449849417142677,0.05726409424873826,0.33738558462915885,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_374,DAIMLERCHRYSLER AEROSPACE AG,DE8170001445,DE,6.43223020145831,4.966908274624221,-0.05228292291710962,2.780677274433368,6.717579308226658,6.333825983402247,0.07183007693552847,1.8045500991088046,0.5505575038662117,0.33349441845876066,0.44721157453158983,4.0950995796456136,"(48.0643823, 11.6675042, 0.0)",30
EASIN_375,DALLAIR S.R.L.,IT03781211218,IT,3.5374412834079476,-0.05421517400781578,-0.05092999805619369,2.828015064223977,4.02848991652189,3.149527013754348,-0.20710278281035321,0.4789291839872407,0.266846308106967,0.07645483256227666,-0.39889988740165955,0.8450980400142568,"(40.8358846, 14.2487679, 0.0)",2
EASIN_376,DALLAS AIRMOTIVE (UK) LIMITED,GB03243877,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.4382258076045296,3.4382258076045296,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,2.212551527292036,1.7558748556724915,"(51.8784385, -0.4152837, 0.0)",0
EASIN_377,DANIELSON AIRCRAFT SYSTEMS,FR509591103,FR,3.038620161949703,-0.06023914336809394,-0.05242649861663539,2.089905111439398,3.373279893277496,0.0,-0.35333942772566984,-3.814572661036303,0.0709951307856066,0.03952719974683155,-3.1993121833521405,1.7558748556724915,"(46.8838702, 3.1480813, 0.0)",-1
EASIN_378,DARMEC TECHNOLOGIES SRL,IT01924430596,IT,3.404320467221731,-0.0551412189871132,-0.051653398696112005,2.4983105537896004,3.4510184521554574,2.9845273133437926,0.09620285108808126,0.2910773759147377,0.1642602225486087,0.08692250800602488,0.23117031220297207,1.3424226808222062,"(41.45952605, 13.012591212188894, 0.0)",33
EASIN_379,DASSAULT AVIATION,FR712042456,FR,6.92009012654936,3.907363154472937,3.733913194280987,5.934112970112755,7.26401675546787,6.778392144616789,-0.26261854615783453,0.4940283836904679,0.1570902273214116,0.19203541558699658,0.18723991624199965,4.092439911331141,"(48.8588897, 2.3200410217200766, 0.0)",12
EASIN_380,DEEP SKY LEASING ONE LIMITED,IE592168,IE,3.683227206041435,-0.04690035407033516,-0.043237653846986,3.5412046906832586,4.6555705925491955,3.66228551572213,-0.25314024509850847,1.7947800287125986,0.4584506421014491,0.0915748082032463,-0.4909731830458895,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_381,DEHARDE GMBH,DE2370087567,DE,4.644596128050106,-0.05177378269875895,-0.04803087335423099,3.631950826259217,4.631677088876387,4.192873971542522,-0.20845682581882835,0.1280948379416677,0.06233598270353012,0.0915748082032463,0.2991721580055732,2.4771212547196626,"(53.395777, 8.1372149, 0.0)",-1
EASIN_382,DELAGE AERO INDUSTRIES,FR343160925,FR,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.64018319192134,2.621176281775035,-0.15700319149677253,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.5093276635501314,1.5440680443502757,"(48.9637589, 2.3601022, 0.0)",12
EASIN_383,DELTA INTERIOR SOCIETA' A RESPONSABILITA' LIMITATA,IT06894781001,IT,3.461348433647983,-0.05521137390978725,-0.05206755936782096,2.037426497940624,3.5521813388393357,2.6334684555795866,-0.27615897624258606,0.23645380051776874,0.3271845756343025,0.34018209999226645,-0.4341043827950416,1.0,"(45.7395347, 9.129103, 0.0)",14
EASIN_384,DELTA VIGO AEROESTRUCTURAS SL.,ESB27819028,ES,3.7984434603501875,-0.06168901177002424,-0.05764492308016824,3.2065560440990297,4.684261722928907,3.9818186071706636,-0.2748049332341109,-0.8471358252432416,-0.14338772650758624,-0.05032034781200732,-0.1994077468391616,1.8573324964312685,"(42.2376602, -8.7247205, 0.0)",-1
EASIN_385,DEMA APULIA REGION S.R.L.,IT08814651215,IT,3.885134966063434,-0.03725171370523125,-0.03053120443895522,2.780677274433368,4.03981055414835,3.2796669440484556,-0.25314024509850847,2.337018935702022,2.3006981850155803,2.5548223782508304,-0.2737283482251902,2.0043213737826426,"(40.8358846, 14.2487679, 0.0)",2
EASIN_386,DESA S.R.L.,IT05625111215,IT,3.486288760960566,-0.05645077754369541,-0.053199598537158777,0.0,3.587598729721245,2.949390006644913,-0.20033256776797742,-0.1587899564196489,-0.16997186265765546,-0.09757027169003747,-0.10492730621076884,1.6127838567197355,"(40.9093004, 14.2068354, 0.0)",2
EASIN_387,DEUTSCHE AIRCRAFT GMBH,DE8290182026,DE,4.493541695167482,-0.09287989039090547,-0.09622813125657463,0.0,4.855234378350537,0.0,11.498599025457352,-1.0882789263859582,0.0709951307856066,-0.16822708093533795,-0.9116217690283512,2.2174839442139063,"(48.0739105, 11.2523969, 0.0)",30
EASIN_388,DG-FLUGZEUGBAU GMBH,DE7050142641,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.681150749932421,2.690196080028514,-0.2978236643781885,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.49007050367682836,1.7558748556724915,"(49.124118, 8.5980244, 0.0)",-1
EASIN_389,DIEHL AVIATION HAMBURG GMBH,DE2150453753,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,2.954724790979063,"(53.550341, 10.000654, 0.0)",22
EASIN_390,DIEHL AVIATION HUNGARY KORLATOLT FELELOSSEGU TARSASAG,HU23161371,HU,4.693630232906263,-0.047873168998081944,-0.04393896591774651,3.4938761108528227,4.619302075875608,3.9858753573083936,-0.15023297645439676,0.19382076606159784,0.19459481774059637,0.07950790456670323,-0.09650229876619876,2.8739015978644615,"(47.839511, 22.1322309, 0.0)",-1
EASIN_391,DIEHL AVIATION LAUPHEIM GMBH,DE8270267578,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,3.2727695865517594,"(48.2305342, 9.8771587, 0.0)",-1
EASIN_392,DIESELJET S.R.L.,IT03342070400,IT,3.57611089412084,-0.05549199360048344,-0.05212830293300494,2.7403626894942437,3.8263987821876175,3.0499928569201424,-0.21251895484425384,0.12010114398113567,0.06696890269648824,0.013212626756297838,-0.2932864012215136,1.0413926851582251,"(44.55321, 11.4432081, 0.0)",-1
EASIN_393,DIOXID SP. Z O.O.,PL180386882,PL,3.161368002234975,-0.05650222448698971,-0.053260342102342755,1.380211241711606,3.226342087163631,1.1760912590556813,-0.25043215908155814,-0.4145881631566743,0.0709951307856066,-0.12824637611546627,-0.7720073599469047,1.7853298350107671,"(49.68898435, 21.75347880451494, 0.0)",-1
EASIN_394,DISFER S.R.L.,IT01914450356,IT,0.0,-0.05580535225509418,-0.05228292291710962,2.780677274433368,4.678491064062785,4.413215915353913,-0.22470534192053024,0.11033107358492986,0.0013358694629149168,0.03952719974683155,0.8371690619659751,1.7558748556724915,"(44.7605046, 10.4498922, 0.0)",24
EASIN_395,DISTRESSED COMPANIES MANAGEMENT S.R.L. IN LIQUIDAZIONE,IT08814641216,IT,3.2258259914618934,-0.05657705640450869,-0.053348696378974,0.0,3.947384701684741,0.0,0.04339517375755024,-0.39549211647318105,0.0709951307856066,-0.009031183561667124,-1.5805071815026095,1.9395192526186185,"(40.8358846, 14.2487679, 0.0)",2
